lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX
86440.473574958,-46.38671875,-40.0390625,-38.0859375,-43.9453125,0.0
86440.477481208,-30.76171875,-36.1328125,-39.0625,-35.64453125,0.0
86440.481387458,-19.04296875,-28.80859375,-41.50390625,-23.4375,0.0
86440.485293708,-24.90234375,-36.1328125,-45.41015625,-13.671875,0.0
86440.489199958,-18.5546875,-38.57421875,-50.78125,-12.20703125,0.0
86440.493106208,-6.34765625,-38.0859375,-51.7578125,-20.99609375,0.0
86440.497012458,-16.11328125,-35.64453125,-50.29296875,-10.25390625,0.0
86440.500918708,-46.875,-30.2734375,-49.31640625,-14.16015625,0.0
86440.500455333,-49.31640625,-27.83203125,-39.0625,-39.55078125,0.0
86440.504361583,-23.4375,-31.25,-35.15625,-44.921875,0.0
86440.508267833,-22.4609375,-46.875,-35.64453125,-31.73828125,0.0
86440.512174083,-32.71484375,-52.734375,-38.57421875,-30.2734375,0.0
86440.516080333,-39.0625,-41.015625,-45.8984375,-25.390625,0.0
86440.519986583,-18.06640625,-37.109375,-51.7578125,-31.73828125,0.0
86440.523892833,0.0,-36.1328125,-59.5703125,-28.3203125,0.0
86440.527799083,-7.8125,-33.203125,-54.19921875,-9.765625,0.0
86440.531705333,-19.53125,-27.34375,-44.921875,-19.04296875,0.0
86440.535611583,-4.8828125,-34.1796875,-45.8984375,-49.31640625,0.0
86440.539517833,-11.71875,-44.43359375,-45.8984375,-48.33984375,0.0
86440.543424083,-26.85546875,-42.48046875,-42.48046875,-19.04296875,0.0
86440.54708875,-53.7109375,-40.52734375,-43.45703125,-14.16015625,0.0
