lsl_timestamp,TP9,AF7,AF8,TP10
440787.919479958,-7.32421875,-41.50390625,-120.1171875,-0.48828125
440787.923386208,-39.55078125,-41.015625,-858.3984375,2.9296875
440787.927292458,-26.3671875,-33.203125,-52.24609375,-6.34765625
440787.931198708,6.8359375,-35.15625,769.04296875,-14.16015625
440787.935104958,1.46484375,-40.52734375,308.10546875,-13.18359375
440787.939011208,-29.78515625,-36.1328125,-229.98046875,-12.20703125
440787.968269125,-49.8046875,-48.33984375,14.6484375,-27.83203125
440787.972175375,-20.01953125,-56.15234375,528.3203125,-34.66796875
440787.976081625,-0.9765625,-48.828125,404.78515625,-16.11328125
440787.979987875,-41.015625,-45.8984375,-1.46484375,-27.83203125
440787.983894125,-53.22265625,-44.921875,-124.51171875,-42.48046875
440787.987800375,-27.34375,-45.8984375,76.66015625,-33.69140625
440787.991706625,-12.6953125,-57.12890625,-105.95703125,-10.25390625
440787.995612875,-33.203125,-53.7109375,-148.92578125,-21.97265625
440787.999519125,-52.734375,-46.875,-35.64453125,-39.0625
440788.003425375,-32.2265625,-45.41015625,40.0390625,-27.34375
440788.007331625,1.953125,-32.71484375,387.20703125,-29.78515625
440788.011237875,-8.30078125,-25.390625,434.08203125,-18.06640625
440787.993424958,-37.59765625,-22.94921875,0.9765625,-15.625
440787.997331208,-37.109375,-26.85546875,-110.3515625,-28.80859375
440788.001237458,-5.37109375,-31.73828125,316.40625,-27.83203125
440788.005143708,-1.46484375,-30.2734375,522.4609375,-26.85546875
440788.009049958,-34.1796875,-27.34375,35.64453125,-13.18359375
440788.012956208,-34.66796875,-28.3203125,-452.63671875,-6.8359375
440788.016862458,-7.8125,-27.34375,-131.34765625,-14.6484375
440788.020768708,-3.41796875,-24.4140625,489.2578125,-23.4375
440788.024674958,-28.80859375,-23.4375,182.6171875,-26.85546875
440788.028581208,-48.33984375,-28.80859375,-534.1796875,-21.484375
440788.032487458,-32.2265625,-26.85546875,-54.19921875,-16.6015625
440788.036393708,2.44140625,-19.53125,702.1484375,-1.953125
440788.042958375,-4.8828125,-27.83203125,109.375,-4.8828125
440788.046864625,-43.45703125,-31.25,-741.2109375,-35.15625
440788.050770875,-36.1328125,-22.94921875,-144.04296875,-41.015625
440788.054677125,-2.44140625,-23.92578125,790.0390625,-39.0625
440788.058583375,-10.25390625,-32.2265625,443.359375,-31.25
440788.062489625,-34.66796875,-30.76171875,-566.40625,-24.4140625
440788.066395875,-27.83203125,-25.390625,-434.5703125,-26.3671875
440788.070302125,2.9296875,-21.97265625,570.3125,-17.08984375
440788.074208375,5.859375,-23.4375,476.07421875,-5.37109375
440788.078114625,-18.06640625,-27.34375,-673.33984375,-4.8828125
440788.082020875,-19.53125,-21.97265625,-395.01953125,-14.16015625
440788.085927125,1.46484375,-31.73828125,577.63671875,-4.39453125
440788.118811666,0.48828125,-42.96875,573.2421875,-7.32421875
440788.122717916,-22.94921875,-36.1328125,69.3359375,-8.7890625
440788.126624166,-40.0390625,-33.69140625,-232.91015625,-2.44140625
440788.130530416,-18.06640625,-38.57421875,-35.15625,-15.13671875
440788.134436666,13.18359375,-37.109375,261.23046875,-20.01953125
440788.138342916,-10.25390625,-35.15625,-192.87109375,-9.765625
440788.142249166,-34.1796875,-30.76171875,-491.69921875,-10.7421875
440788.146155416,-15.13671875,-29.296875,49.8046875,-14.16015625
440788.150061666,0.9765625,-31.73828125,229.4921875,-11.71875
440788.153967916,-15.13671875,-29.78515625,-82.51953125,-17.578125
440788.157874166,-40.52734375,-31.25,-60.546875,-21.97265625
440788.161780416,-31.25,-45.41015625,34.66796875,-29.78515625
440788.144146416,-1.953125,-50.29296875,278.80859375,-31.25
440788.148052666,-8.30078125,-42.96875,530.2734375,-31.73828125
440788.151958916,-40.0390625,-34.66796875,190.4296875,-30.2734375
440788.155865166,-48.828125,-35.15625,-137.6953125,-36.62109375
440788.159771416,-26.85546875,-35.15625,131.8359375,-29.78515625
440788.163677666,-11.23046875,-35.15625,326.66015625,-13.671875
440788.167583916,-28.80859375,-41.015625,-42.48046875,-24.4140625
440788.171490166,-46.875,-40.0390625,-553.22265625,-34.66796875
440788.175396416,-28.3203125,-39.0625,-544.43359375,-27.34375
440788.179302666,3.41796875,-32.71484375,326.66015625,-21.484375
440788.183208916,4.39453125,-28.3203125,498.53515625,-10.25390625
440788.187115166,-26.85546875,-34.1796875,-279.78515625,-14.16015625
440788.185247583,-33.69140625,-38.0859375,-475.5859375,-14.16015625
440788.189153833,-5.37109375,-37.59765625,530.2734375,-14.16015625
440788.193060083,-11.23046875,-47.36328125,654.78515625,-7.32421875
440788.196966333,-47.36328125,-54.19921875,-202.1484375,-11.23046875
440788.200872583,-48.33984375,-47.8515625,-191.89453125,-24.4140625
440788.204778833,-2.9296875,-42.96875,287.109375,-24.90234375
440788.208685083,3.90625,-50.29296875,359.375,-23.92578125
440788.212591333,-36.62109375,-57.6171875,-331.0546875,-19.53125
440788.216497583,-45.8984375,-46.38671875,-867.67578125,-23.92578125
440788.220403833,-12.6953125,-36.1328125,189.94140625,-23.4375
440788.224310083,6.8359375,-37.59765625,853.02734375,-7.32421875
440788.228216333,-21.97265625,-47.8515625,-35.64453125,-3.90625
440788.228591333,-50.78125,-50.29296875,-444.3359375,-13.18359375
440788.232497583,-34.66796875,-36.62109375,280.2734375,-17.578125
440788.236403833,-2.9296875,-36.1328125,737.79296875,-16.6015625
440788.240310083,-15.625,-43.45703125,254.39453125,-9.27734375
440788.244216333,-47.8515625,-45.8984375,-171.38671875,-13.18359375
440788.248122583,-36.62109375,-44.43359375,-139.6484375,-17.08984375
440788.252028833,4.8828125,-44.43359375,189.453125,-2.44140625
440788.255935083,9.765625,-47.8515625,-156.25,0.48828125
440788.259841333,-33.69140625,-40.0390625,-324.70703125,-14.16015625
440788.263747583,-38.0859375,-33.69140625,51.7578125,-19.04296875
440788.267653833,0.0,-37.109375,289.0625,-13.671875
440788.271560083,6.34765625,-41.015625,340.33203125,-17.08984375
440788.273013833,-21.484375,-42.96875,108.88671875,-21.97265625
440788.276920083,-44.43359375,-40.52734375,-56.15234375,-17.08984375
440788.280826333,-28.3203125,-41.50390625,95.21484375,-17.578125
440788.284732583,7.8125,-39.0625,320.3125,-13.18359375
440788.288638833,-1.46484375,-38.57421875,254.8828125,-10.7421875
440788.292545083,-33.203125,-47.8515625,-326.66015625,-29.296875
440788.296451333,-26.3671875,-53.7109375,-402.83203125,-30.2734375
440788.300357583,-4.39453125,-46.875,4.8828125,-10.25390625
440788.304263833,-6.8359375,-43.9453125,321.77734375,-13.18359375
440788.308170083,-28.3203125,-54.6875,-29.296875,-20.01953125
440788.312076333,-38.0859375,-56.15234375,-262.6953125,-13.671875
440788.315982583,-17.08984375,-45.8984375,395.99609375,-8.30078125
440788.32023725,-8.7890625,-40.52734375,688.96484375,-2.44140625
440788.3241435,-39.55078125,-45.41015625,-47.8515625,-15.13671875
440788.32804975,-41.50390625,-49.8046875,-679.6875,-36.62109375
440788.331956,-4.39453125,-49.8046875,134.27734375,-38.0859375
440788.33586225,3.41796875,-51.26953125,779.296875,-27.34375
440788.3397685,-14.6484375,-54.19921875,-72.265625,-15.13671875
440788.34367475,-28.3203125,-55.6640625,-920.8984375,-15.625
440788.347581,-11.23046875,-42.96875,-124.0234375,-19.53125
440788.35148725,18.5546875,-40.0390625,817.3828125,-18.06640625
440788.3553935,6.34765625,-47.8515625,356.4453125,-22.4609375
440788.35929975,-27.83203125,-41.9921875,-370.60546875,-27.34375
440788.363206,-22.94921875,-33.203125,-9.27734375,-25.390625
440788.393445958,7.32421875,-32.71484375,712.890625,-23.4375
440788.397352208,1.46484375,-41.9921875,407.2265625,-24.90234375
440788.401258458,-29.78515625,-44.43359375,-230.46875,-21.484375
440788.405164708,-27.34375,-44.921875,-137.6953125,-25.390625
440788.409070958,-0.9765625,-45.8984375,307.6171875,-20.01953125
